order_id,order_date,customer_type,product,quantity,unit_price,has_discount
ORD21418,2025-11-29,Corporate,Monitor,11,303.94,False
ORD21419,2025-09-05,Corporate,Chair,16,147.95,True
ORD21420,2025-09-28,Premium,Chair,18,150.99,True
ORD21421,2025-04-11,Corporate,Monitor,9,302.77,True
ORD21422,2025-10-16,Regular,Chair,19,150.46,False
ORD21423,2025-03-19,Corporate,Keyboard,5,50.86,True
ORD21424,2025-04-20,Corporate,Keyboard,17,51.7,False
ORD21425,2025-06-29,Regular,Chair,17,,False
ORD21426,2025-06-18,Corporate,Monitor,8,300.48,False
ORD21427,2025-07-19,Corporate,Monitor,13,,False
ORD21428,2025-01-25,Corporate,Laptop,18,999.14,False
ORD21429,2025-09-02,Premium,Mouse,9,32.81,False
ORD21430,2025-04-03,Corporate,Keyboard,7,53.36,False
ORD21431,2025-03-28,Regular,Monitor,17,300.08,True
ORD21432,2025-06-06,Premium,Laptop,12,999.34,True
ORD21433,2025-12-08,Premium,Laptop,19,997.91,True
ORD21434,2025-10-04,Corporate,Monitor,1,298.23,False
ORD21435,2025-09-28,Premium,Monitor,5,298.02,False
ORD21436,2025-08-10,Regular,Mouse,5,33.73,True
ORD21437,2025-03-25,,Monitor,1,296.59,True
ORD21438,2025-01-10,Regular,Desk,15,202.66,False
ORD21439,2025-10-11,Corporate,Mouse,12,28.58,True
ORD21440,2025-08-02,Premium,Laptop,15,1002.71,False
ORD21441,2025-05-31,Regular,Desk,10,195.29,True
ORD21442,2025-07-10,Corporate,Monitor,4,301.62,True
ORD21443,2025-09-22,Premium,Chair,11,152.66,True
ORD21444,2025-02-05,Corporate,Monitor,5,297.26,False
ORD21445,2025-05-23,Regular,Chair,8,152.88,False
ORD21446,2025-09-02,Corporate,Mouse,2,33.53,False
ORD21447,2025-09-26,Regular,Desk,20,202.28,False
ORD21448,2025-03-18,Premium,Keyboard,4,54.34,True
ORD21449,2025-04-09,,Monitor,3,303.46,False
ORD21450,2025-05-02,Premium,Chair,4,146.53,False
ORD21451,2025-11-27,Corporate,Chair,11,147.84,False
ORD21452,2025-09-06,Premium,Keyboard,9,53.41,True
ORD21453,2025-11-23,Corporate,Keyboard,4,46.8,True
ORD21454,2025-06-17,Premium,Monitor,1,302.77,True
ORD21455,2025-02-07,Premium,Keyboard,19,49.0,False
ORD21456,2025-08-27,Corporate,Mouse,17,30.29,False
ORD21457,2025-08-16,Corporate,Desk,4,196.08,False
ORD21458,2025-03-20,Corporate,Desk,13,196.66,False
ORD21459,2025-09-03,Premium,Laptop,4,1004.56,True
ORD21460,2025-06-09,Corporate,Monitor,13,295.3,True
ORD21461,2025-05-21,Regular,Monitor,20,,True
ORD21462,2025-05-02,Corporate,Desk,18,200.45,True
ORD21463,2025-04-17,Regular,Keyboard,7,50.33,False
ORD21464,2025-07-20,Regular,Mouse,14,34.84,True
ORD21465,2025-08-24,Premium,Desk,18,,True
ORD21466,2025-07-10,Regular,Chair,18,149.99,True
ORD21467,2025-05-15,Premium,Monitor,11,301.8,False
ORD21468,2025-12-17,,Desk,8,201.85,True
ORD21469,2025-04-16,Corporate,Monitor,8,296.04,False
ORD21470,2025-11-21,Regular,Desk,6,198.34,True
ORD21471,2025-10-15,Regular,Mouse,6,31.9,True
ORD21472,2025-01-09,Premium,Desk,1,196.0,False
ORD21473,2025-02-25,Regular,Keyboard,6,52.16,True
ORD21474,2025-03-18,Regular,Keyboard,11,45.99,False
ORD21475,2025-07-24,,Keyboard,10,,True
ORD21476,2025-08-27,,Chair,7,147.27,False
ORD21477,2025-04-22,Regular,Chair,7,145.94,False
ORD21478,2025-08-17,Regular,Desk,1,203.11,False
ORD21479,2025-12-24,Regular,Mouse,20,,True
ORD21480,2025-07-13,Regular,Mouse,13,28.88,False
ORD21481,2025-01-14,Premium,Chair,6,149.63,False
ORD21482,2025-09-15,Regular,Chair,13,146.95,False
ORD21483,2025-09-19,,Laptop,16,1004.62,True
ORD21484,2025-05-03,Regular,Chair,5,148.16,True
ORD21485,2025-12-05,Regular,Chair,3,145.09,True
ORD21486,2025-04-05,Corporate,Chair,8,,False
ORD21487,2025-06-10,Corporate,Desk,19,203.24,True
ORD21488,2025-01-27,Regular,Chair,16,150.52,False
ORD21489,2025-01-14,Premium,Keyboard,9,46.0,True
ORD21490,2025-02-11,Premium,Monitor,7,303.35,True
ORD21491,2025-10-10,Corporate,Mouse,14,34.48,True
ORD21492,2025-12-29,Premium,Monitor,14,295.75,True
ORD21493,2025-05-11,Regular,Monitor,7,295.51,False
ORD21494,2025-01-10,Premium,Desk,20,203.36,True
ORD21495,2025-11-27,Regular,Laptop,19,1000.82,True
ORD21496,2025-08-04,Corporate,Laptop,3,1000.69,False
ORD21497,2025-12-22,Corporate,Monitor,2,295.15,False
ORD21498,2025-05-02,,Chair,13,149.36,False
ORD21499,2025-07-13,Regular,Chair,13,151.78,False
ORD21500,2025-12-14,Regular,Mouse,14,26.22,True
ORD21501,2025-09-17,Corporate,Laptop,3,1002.38,False
ORD21502,2025-12-09,Premium,Laptop,5,1004.51,False
ORD21503,2025-06-22,Premium,Laptop,13,998.47,False
ORD21504,2025-05-06,,Desk,19,196.67,True
ORD21505,2025-02-05,,Monitor,1,302.86,False
ORD21506,2025-10-06,Corporate,Laptop,19,1000.25,False
ORD21507,2025-04-30,Corporate,Chair,1,150.22,False
ORD21508,2025-05-17,Premium,Chair,14,149.65,True
ORD21509,2025-09-29,,Laptop,5,995.14,False
ORD21510,2025-01-22,Regular,Chair,6,148.03,True
ORD21511,2025-04-22,Premium,Laptop,14,1004.06,False
ORD21512,2025-03-27,Premium,Desk,1,198.34,True
ORD21513,2025-03-16,Premium,Keyboard,7,48.23,False
ORD21514,2025-08-05,Premium,Monitor,16,298.25,True
ORD21515,2025-10-29,,Mouse,12,34.35,False
ORD21516,2025-01-03,Corporate,Chair,11,148.95,False
ORD21517,2025-09-26,Regular,Monitor,15,301.22,False
ORD21518,2025-02-02,Premium,Mouse,20,29.5,True
ORD21519,2025-10-10,Premium,Mouse,4,25.87,True
ORD21520,2025-05-03,Corporate,Mouse,1,26.25,False
ORD21521,2025-09-10,Corporate,Desk,14,204.98,True
ORD21522,2025-07-12,Regular,Desk,16,196.9,True
ORD21523,2025-07-09,Premium,Mouse,11,26.95,False
ORD21524,2025-08-29,Corporate,Monitor,1,295.63,True
ORD21525,2025-05-01,Corporate,Chair,13,154.75,True
ORD21526,2025-11-11,Regular,Desk,13,199.18,True
ORD21527,2025-01-28,Corporate,Monitor,1,302.96,False
ORD21528,2025-08-06,Premium,Laptop,8,995.63,False
ORD21529,2025-06-29,Regular,Mouse,2,,True
ORD21530,2025-01-23,Premium,Laptop,1,1004.45,False
ORD21531,2025-09-28,Regular,Chair,11,153.93,True
ORD21532,2025-02-15,Premium,Chair,2,150.93,False
ORD21533,2025-06-26,Regular,Chair,10,154.84,False
ORD21534,2025-10-13,Regular,Laptop,1,995.58,False
ORD21535,2025-05-24,Regular,Monitor,13,304.55,True
ORD21536,2025-09-15,Corporate,Chair,12,153.37,False
ORD21537,2025-02-03,Premium,Desk,8,198.81,False
ORD21538,2025-10-26,Regular,Chair,16,148.78,False
ORD21539,2025-10-31,Premium,Chair,7,154.86,False
ORD21540,2025-11-10,Corporate,Chair,19,149.74,True
ORD21541,2025-03-30,Premium,Desk,20,199.43,False
ORD21542,2025-03-26,Regular,Chair,12,152.47,False
ORD21543,2025-01-12,Premium,Keyboard,18,45.98,False
ORD21544,2025-03-06,,Monitor,10,296.63,True
ORD21545,2025-02-07,Corporate,Chair,3,147.9,False
ORD21546,2025-07-16,Regular,Chair,9,147.71,False
ORD21547,2025-03-02,Premium,Laptop,5,1004.55,True
ORD21548,2025-11-16,Corporate,Chair,6,145.92,True
ORD21549,2025-03-08,Regular,Chair,2,146.06,False
ORD21550,2025-12-24,Corporate,Mouse,19,27.76,False
ORD21551,2025-11-17,,Chair,7,149.12,False
ORD21552,2025-06-22,Corporate,Chair,10,150.95,True
ORD21553,2025-06-18,Premium,Keyboard,18,53.39,True
ORD21554,2025-03-27,Regular,Monitor,9,300.92,False
ORD21555,2025-02-05,Regular,Laptop,9,995.81,True
ORD21556,2025-06-07,Regular,Laptop,5,1001.8,False
ORD21557,2025-12-20,Premium,Mouse,18,30.62,False
ORD21558,2025-09-25,Premium,Monitor,8,296.12,True
ORD21559,2025-01-08,Corporate,Laptop,9,1001.12,False
ORD21560,2025-01-21,Premium,Monitor,2,295.87,True
ORD21561,2025-08-30,Corporate,Laptop,20,998.9,False
ORD21562,2025-09-10,Corporate,Laptop,11,1002.21,True
ORD21563,2025-01-08,Corporate,Monitor,4,299.22,True
ORD21564,2025-11-07,Premium,Chair,19,148.72,True
ORD21565,2025-04-04,Corporate,Keyboard,19,53.91,True
ORD21566,2025-11-10,Corporate,Chair,12,148.84,False
ORD21567,2025-10-28,Corporate,Desk,16,199.4,False
ORD21568,2025-09-07,Premium,Desk,10,200.16,True
ORD21569,2025-01-19,Corporate,Desk,8,195.66,True
ORD21570,2025-06-08,Corporate,Chair,13,,True
ORD21571,2025-10-23,Premium,Keyboard,7,52.96,False
ORD21572,2025-11-29,Regular,Monitor,8,297.49,False
ORD21573,2025-05-15,Corporate,Laptop,16,1004.04,True
ORD21574,2025-09-26,Corporate,,20,995.59,True
ORD21575,2025-12-08,Regular,Chair,20,149.83,True
ORD21576,2025-08-05,Corporate,Desk,5,197.96,True
ORD21577,2025-11-10,Corporate,Mouse,2,31.25,False
ORD21578,2025-11-01,,Mouse,18,32.08,True
ORD21579,2025-05-26,Premium,Laptop,7,1004.58,True
ORD21580,2025-04-03,Premium,Mouse,4,28.02,True
ORD21581,2025-11-19,Premium,Desk,20,201.69,True
ORD21582,2025-03-22,Corporate,Keyboard,17,53.56,True
ORD21583,2025-08-27,Corporate,Desk,3,198.14,True
ORD21584,2025-01-12,Premium,Keyboard,1,54.18,False
ORD21585,2025-05-12,Corporate,Laptop,7,996.79,True
ORD21586,2025-10-14,Regular,Laptop,5,997.19,False
ORD21587,2025-08-23,Premium,Mouse,10,28.76,True
ORD21588,2025-01-16,Corporate,Monitor,2,304.79,True
ORD21589,2025-04-24,Regular,Keyboard,11,50.71,False
ORD21590,2025-04-15,Premium,Laptop,14,999.19,True
ORD21591,2025-12-20,Premium,Chair,7,,False
ORD21592,2025-06-27,Premium,Keyboard,11,49.16,True
ORD21593,2025-11-25,Corporate,Desk,17,196.57,True
ORD21594,2025-06-02,Premium,Laptop,1,998.22,False
ORD21595,2025-08-19,Regular,Keyboard,10,52.07,False
ORD21596,2025-11-21,Premium,Laptop,16,1004.37,True
ORD21597,2025-10-01,Corporate,Desk,8,198.17,True
ORD21598,2025-11-13,Premium,Mouse,14,30.99,True
ORD21599,2025-02-12,Regular,Chair,6,151.24,True
ORD21600,2025-07-04,Premium,Mouse,18,27.9,False
ORD21601,2025-01-05,Premium,Chair,13,145.69,False
ORD21602,2025-07-29,Corporate,Monitor,20,299.17,True
ORD21603,2025-04-03,Premium,Monitor,7,298.64,False
ORD21604,2025-09-25,Regular,Laptop,12,1000.75,True
ORD21605,2025-06-24,Premium,Mouse,4,31.31,True
ORD21606,2025-03-03,Premium,Keyboard,18,49.81,True
ORD21607,2025-07-14,Premium,Laptop,19,1004.37,False
ORD21608,2025-10-14,Corporate,Mouse,11,31.9,False
ORD21609,2025-03-18,Premium,Mouse,15,32.91,True
ORD21610,2025-03-27,,Chair,11,146.89,False
ORD21611,2025-10-04,Regular,Monitor,5,299.78,False
ORD21612,2025-11-03,Corporate,Desk,17,201.32,True
ORD21613,2025-04-23,Premium,Mouse,15,26.89,False
ORD21614,2025-06-02,Premium,Desk,9,196.21,False
ORD21615,2025-04-09,Premium,Mouse,12,32.85,True
ORD21616,2025-02-05,Premium,Desk,2,,True
ORD21617,2025-03-23,Premium,Chair,5,152.62,True
ORD21618,2025-02-19,Corporate,Monitor,19,303.08,False
ORD21619,2025-04-09,Premium,Monitor,16,303.35,False
ORD21620,2025-10-14,,Desk,15,198.37,False
ORD21621,2025-07-17,Regular,Monitor,8,295.79,False
ORD21622,2025-01-01,Regular,Monitor,7,303.14,True
ORD21623,2025-07-20,Premium,Mouse,13,32.7,True
ORD21624,2025-08-08,Corporate,Keyboard,12,47.04,False
ORD21625,2025-12-08,Regular,Desk,4,199.23,True
ORD21626,2025-08-23,Premium,Laptop,11,1002.05,True
ORD21627,2025-02-14,Premium,Keyboard,11,45.7,False
ORD21628,2025-10-13,Regular,Mouse,11,29.81,True
ORD21629,2025-04-17,Corporate,Keyboard,13,45.44,False
ORD21630,2025-09-25,,Keyboard,19,52.91,False
ORD21631,2025-10-20,,Laptop,17,997.93,True
ORD21632,2025-04-13,Regular,Desk,4,204.3,False
ORD21633,2025-10-12,,Keyboard,8,48.15,True
ORD21634,2025-05-20,,Laptop,19,1000.23,False
ORD21635,2025-12-25,Regular,Laptop,4,1003.2,True
ORD21636,2025-03-11,Premium,Desk,12,200.97,True
ORD21637,2025-10-24,Regular,Chair,8,151.03,False
ORD21638,2025-10-31,Premium,Laptop,9,1004.54,False
ORD21639,2025-08-30,Corporate,Keyboard,17,47.85,True
ORD21640,2025-08-20,Corporate,Chair,19,149.6,False
ORD21641,2025-06-24,Premium,Desk,14,196.94,True
ORD21642,2025-06-26,Regular,Chair,20,148.52,False
ORD21643,2025-05-10,Premium,Monitor,12,299.4,True
ORD21644,2025-08-21,Regular,Monitor,17,304.15,True
ORD21645,2025-09-22,Premium,Desk,1,196.05,True
ORD21646,2025-04-13,Regular,Keyboard,18,48.62,False
ORD21647,2025-05-01,Premium,Monitor,1,299.42,True
ORD21648,2025-07-02,Premium,Desk,3,198.78,True
ORD21649,2025-03-26,Regular,Chair,3,152.04,False
ORD21650,2025-06-13,Corporate,Desk,2,196.24,True
ORD21651,2025-06-02,,Laptop,17,999.69,True
ORD21652,2025-01-20,Corporate,Laptop,13,999.43,True
ORD21653,2025-10-14,Regular,Chair,20,148.82,True
ORD21654,2025-01-21,Premium,Monitor,12,295.64,True
ORD21655,2025-03-03,Premium,Keyboard,15,46.05,False
ORD21656,2025-07-03,Premium,Mouse,11,34.17,True
ORD21657,2025-02-19,Regular,Chair,18,147.99,False
ORD21658,2025-09-15,Regular,Keyboard,9,49.18,False
ORD21659,2025-08-08,Premium,Mouse,4,28.52,False
ORD21660,2025-04-03,Premium,Mouse,18,25.57,False
ORD21661,2025-11-02,Premium,Laptop,12,1002.14,True
ORD21662,2025-04-05,Regular,Keyboard,13,48.61,False
ORD21663,2025-01-05,Corporate,Keyboard,18,53.08,False
ORD21664,2025-10-28,Corporate,Desk,2,195.16,False
ORD21665,2025-03-15,Premium,Keyboard,16,50.23,False
ORD21666,2025-08-11,Corporate,Chair,12,150.14,True
ORD21667,2025-11-07,Regular,Chair,20,,False
ORD21668,2025-01-10,Premium,Mouse,9,25.95,True
ORD21669,2025-03-25,Corporate,Monitor,14,300.27,False
ORD21670,2025-09-10,Premium,Monitor,10,302.2,True
ORD21671,2025-11-15,Regular,Chair,9,151.57,True
ORD21672,2025-09-21,Premium,Laptop,20,995.08,True
ORD21673,2025-01-25,Premium,Mouse,11,27.63,True
ORD21674,2025-04-25,Premium,Chair,5,148.62,True
ORD21675,2025-01-29,Corporate,Laptop,8,998.67,False
ORD21676,2025-10-13,Premium,Desk,17,201.85,True
ORD21677,2025-11-09,Corporate,Keyboard,6,48.17,False
ORD21678,2025-07-22,Regular,Keyboard,14,51.96,False
ORD21679,2025-08-16,Regular,Monitor,19,,False
ORD21680,2025-10-06,Premium,Mouse,7,,True
ORD21681,2025-04-30,Corporate,Mouse,3,30.28,False
ORD21682,2025-11-14,Premium,Mouse,5,29.04,False
ORD21683,2025-08-20,,Chair,19,154.45,False
ORD21684,2025-03-07,Regular,Desk,4,200.3,False
ORD21685,2025-11-27,Regular,Mouse,20,34.98,False
ORD21686,2025-10-19,Corporate,Keyboard,17,48.17,True
ORD21687,2025-12-23,Regular,Laptop,12,999.84,True
ORD21688,2025-05-11,Corporate,Mouse,16,31.11,True
ORD21689,2025-09-10,Corporate,Laptop,5,1002.24,True
ORD21690,2025-04-06,Regular,Monitor,14,300.66,False
ORD21691,2025-04-18,Premium,Chair,2,147.48,True
ORD21692,2025-09-28,Corporate,Chair,15,151.67,True
ORD21693,2025-09-25,Corporate,Monitor,4,301.91,False
ORD21694,2025-12-06,Premium,Laptop,1,,False
ORD21695,2025-11-13,Premium,Monitor,6,296.78,False
ORD21696,2025-05-06,Corporate,Chair,12,152.99,False
ORD21697,2025-03-26,Premium,Mouse,10,26.34,False
ORD21698,2025-07-31,Regular,Mouse,10,27.91,True
ORD21699,2025-07-12,Premium,Desk,1,200.73,False
ORD21700,2025-04-02,Corporate,Chair,19,152.87,False
ORD21701,2025-02-21,Premium,Laptop,7,999.64,False
ORD21702,2025-09-24,Regular,Laptop,16,1001.09,True
ORD21703,2025-05-23,Regular,Monitor,15,295.57,True
ORD21704,2025-04-18,Premium,Laptop,1,996.08,True
ORD21705,2025-04-08,Premium,Keyboard,7,53.8,False
ORD21706,2025-11-07,Corporate,,2,152.55,True
ORD21707,2025-02-12,Premium,Chair,7,153.25,False
ORD21708,2025-09-11,Premium,Monitor,3,303.84,True
ORD21709,2025-05-21,Regular,Chair,17,146.24,True
ORD21710,2025-11-24,Corporate,Chair,4,154.02,True
ORD21711,2025-07-29,Premium,Monitor,8,301.15,False
ORD21712,2025-10-12,Regular,Desk,6,,True
ORD21713,2025-02-25,Corporate,Monitor,14,304.87,False
ORD21714,2025-06-29,Regular,Mouse,13,26.92,False
ORD21715,2025-04-05,Regular,Desk,2,204.26,False
ORD21716,2025-02-09,Premium,Monitor,19,295.02,False
ORD21717,2025-10-20,Corporate,Desk,15,198.35,False
ORD21718,2025-02-09,Premium,Mouse,12,29.39,False
ORD21719,2025-04-03,Premium,Chair,15,151.71,True
ORD21720,2025-08-11,Regular,Keyboard,6,54.12,False
ORD21721,2025-10-04,,Monitor,7,303.88,False
ORD21722,2025-01-21,Regular,Laptop,7,995.87,False
ORD21723,2025-11-12,Regular,Laptop,14,997.73,False
ORD21724,2025-07-25,Premium,Monitor,3,298.47,True
ORD21725,2025-10-13,Regular,Desk,19,198.88,False
ORD21726,2025-02-08,Regular,Laptop,1,1004.31,True
ORD21727,2025-10-23,Corporate,Desk,17,203.64,False
ORD21728,2025-09-24,Corporate,Keyboard,3,47.79,True
ORD21729,2025-11-09,Premium,Monitor,6,298.28,True
ORD21730,2025-07-18,Premium,Desk,1,200.55,True
ORD21731,2025-12-08,Regular,Keyboard,16,54.82,True
ORD21732,2025-08-18,Regular,Monitor,10,301.14,False
ORD21733,2025-03-26,Premium,Chair,19,152.87,True
ORD21734,2025-01-29,Regular,Laptop,20,998.17,False
ORD21735,2025-09-11,Corporate,Desk,3,203.99,True
ORD21736,2025-11-15,Corporate,Laptop,14,1004.12,False
ORD21737,2025-08-20,Premium,Desk,13,201.3,True
ORD21738,2025-09-13,Premium,Desk,16,198.76,False
ORD21739,2025-05-30,Regular,Desk,4,198.19,True
ORD21740,2025-01-06,Regular,Keyboard,4,,False
ORD21741,2025-04-22,,Laptop,12,997.76,False
ORD21742,2025-04-20,Premium,Mouse,13,27.11,True
ORD21743,2025-04-28,Regular,Monitor,13,296.8,True
ORD21744,2025-06-17,Corporate,Monitor,19,301.77,False
ORD21745,2025-04-15,Premium,Keyboard,16,49.31,True
ORD21746,2025-08-15,Corporate,Mouse,15,30.72,False
ORD21747,2025-02-21,Corporate,Laptop,16,,True
ORD21748,2025-09-05,,Laptop,12,1000.89,False
ORD21749,2025-02-08,Premium,Laptop,5,1000.89,True
ORD21750,2025-03-27,Regular,Chair,12,147.18,True
ORD21751,2025-01-20,Corporate,Laptop,20,1001.73,True
ORD21752,2025-05-21,Corporate,Keyboard,2,,True
ORD21753,2025-07-16,Regular,Chair,18,145.9,True
ORD21754,2025-09-17,Regular,Laptop,19,997.65,False
ORD21755,2025-11-17,Premium,Chair,11,151.0,True
ORD21756,2025-06-17,Corporate,Desk,18,200.59,False
ORD21757,2025-07-21,Premium,Mouse,1,31.25,True
ORD21758,2025-09-11,Regular,Laptop,19,1003.84,True
ORD21759,2025-12-31,Premium,Laptop,17,1001.09,False
ORD21760,2025-05-10,Regular,Monitor,13,303.0,True
ORD21761,2025-02-22,Premium,Laptop,11,1000.26,False
ORD21762,2025-03-23,Corporate,Keyboard,7,53.45,True
ORD21763,2025-01-17,Regular,Laptop,15,998.44,True
ORD21764,2025-08-08,Regular,Mouse,8,32.72,False
ORD21765,2025-05-31,Premium,Mouse,12,25.37,True
ORD21766,2025-11-10,Premium,Laptop,16,1000.42,False
ORD21767,2025-01-04,Regular,Monitor,10,297.46,False
ORD21768,2025-04-07,Corporate,Keyboard,18,52.42,True
ORD21769,2025-03-28,Corporate,Mouse,11,27.45,False
ORD21770,2025-11-28,Premium,Monitor,5,296.17,True
ORD21771,2025-05-05,Premium,Monitor,2,302.84,True
ORD21772,2025-08-12,Regular,Monitor,1,304.13,False
ORD21773,2025-01-25,,Desk,11,199.96,False
ORD21774,2025-05-23,Regular,Mouse,13,31.51,False
ORD21775,2025-05-29,Regular,Desk,11,200.52,False
ORD21776,2025-06-03,Corporate,Mouse,12,27.4,True
ORD21777,2025-12-04,Regular,Mouse,10,,True
ORD21778,2025-07-27,Corporate,Desk,8,204.34,False
ORD21779,2025-02-25,Regular,Mouse,7,33.29,True
ORD21780,2025-05-30,Premium,Keyboard,7,45.28,True
ORD21781,2025-03-08,Corporate,Mouse,16,31.4,True
ORD21782,2025-02-06,Regular,Monitor,16,299.5,False
ORD21783,2025-03-23,Regular,Chair,11,150.29,True
ORD21784,2025-05-10,Regular,Chair,20,154.31,False
ORD21785,2025-11-05,Regular,Keyboard,11,50.77,False
ORD21786,2025-08-27,Regular,Monitor,16,301.47,False
ORD21787,2025-08-31,Premium,Monitor,13,302.7,False
ORD21788,2025-03-23,Corporate,Desk,1,196.61,False
ORD21789,2025-07-18,Regular,Mouse,20,33.5,False
ORD21790,2025-02-25,Regular,Monitor,8,,False
ORD21791,2025-02-28,Premium,Chair,19,148.45,False
ORD21792,2025-11-23,Premium,Desk,15,195.2,False
ORD21793,2025-09-27,Regular,Monitor,5,304.48,False
ORD21794,2025-08-02,Premium,Keyboard,4,51.64,False
ORD21795,2025-09-03,Premium,Laptop,7,995.75,True
ORD21796,2025-01-28,Regular,Chair,9,145.15,False
ORD21797,2025-04-04,Regular,Monitor,4,295.62,False
ORD21798,2025-03-23,Corporate,Mouse,6,32.16,False
ORD21799,2025-01-26,Corporate,Mouse,18,26.61,True
ORD21800,2025-02-10,Premium,Keyboard,20,46.33,True
ORD21801,2025-11-05,Corporate,Chair,12,151.53,False
ORD21802,2025-06-17,Premium,Mouse,7,32.54,False
ORD21803,2025-09-10,Regular,Monitor,19,301.49,True
ORD21804,2025-07-03,Regular,Laptop,6,1002.46,True
ORD21805,2025-01-03,Premium,Mouse,11,30.95,False
ORD21806,2025-12-12,Regular,Desk,11,198.34,True
ORD21807,2025-08-25,Premium,Monitor,17,302.12,False
ORD21808,2025-04-12,Premium,Laptop,9,996.42,False
ORD21809,2025-03-21,Regular,Keyboard,10,54.14,True
ORD21810,2025-03-21,Corporate,Desk,11,196.77,False
ORD21811,2025-03-17,Regular,Keyboard,15,52.6,True
ORD21812,2025-05-17,Premium,Chair,14,153.61,False
ORD21813,2025-07-06,Corporate,Chair,20,149.21,False
ORD21814,2025-04-19,Regular,Laptop,14,1004.62,False
ORD21815,2025-11-07,Premium,Desk,20,202.69,True
ORD21816,2025-02-01,Premium,Mouse,16,34.75,False
ORD21817,2025-02-24,Corporate,Laptop,1,1000.28,False
ORD21818,2025-08-19,Regular,Mouse,7,31.37,True
ORD21819,2025-06-15,Premium,Chair,15,152.04,True
ORD21820,2025-01-29,Regular,Monitor,11,300.24,True
ORD21821,2025-07-16,Regular,Mouse,15,31.09,False
ORD21822,2025-04-24,Corporate,Chair,6,145.82,False
ORD21823,2025-03-18,Premium,Desk,3,203.32,False
ORD21824,2025-09-08,Corporate,Chair,18,150.41,True
ORD21825,2025-08-23,Corporate,Chair,17,148.21,False
ORD21826,2025-11-03,Regular,Laptop,17,1002.58,False
ORD21827,2025-06-02,Corporate,Keyboard,13,49.69,True
ORD21828,2025-08-14,Premium,Mouse,16,31.59,True
ORD21829,2025-07-14,Premium,Monitor,8,299.53,False
ORD21830,2025-04-10,Premium,Keyboard,10,46.67,False
ORD21831,2025-06-21,Corporate,Laptop,14,1003.19,True
ORD21832,2025-05-10,Premium,Chair,3,148.19,False
ORD21833,2025-03-10,Regular,Desk,1,197.63,False
ORD21834,2025-07-28,Premium,Monitor,2,302.04,True
ORD21835,2025-12-24,Premium,Laptop,7,,True
ORD21836,2025-07-06,Regular,Keyboard,6,50.16,True
ORD21837,2025-08-27,Corporate,Keyboard,13,48.33,False
ORD21838,2025-09-04,Premium,Desk,10,199.31,False
ORD21839,2025-06-25,Corporate,Chair,10,152.19,True
ORD21840,2025-03-08,Premium,Laptop,20,996.48,True
ORD21841,2025-01-26,Premium,Desk,18,197.8,False
ORD21842,2025-01-19,Regular,Mouse,1,28.14,True
ORD21843,2025-05-06,Regular,Desk,14,200.18,True
ORD21844,2025-06-23,Corporate,Laptop,5,997.34,False
ORD21845,2025-10-23,Corporate,Monitor,3,299.01,True
ORD21846,2025-11-17,Premium,Mouse,9,33.23,False
ORD21847,2025-10-15,Regular,Monitor,8,300.89,False
ORD21848,2025-09-02,Corporate,Laptop,12,998.12,False
ORD21849,2025-10-09,Regular,,3,296.82,False
ORD21850,2025-05-13,Regular,Desk,14,204.76,True
ORD21851,2025-07-26,Regular,Chair,13,150.14,True
ORD21852,2025-07-15,Regular,Keyboard,12,53.26,True
ORD21853,2025-07-30,,Desk,19,199.05,True
ORD21854,2025-11-27,Corporate,Desk,12,200.27,False
ORD21855,2025-08-21,Premium,Mouse,7,27.78,False
ORD21856,2025-01-03,Premium,Monitor,15,304.44,False
ORD21857,2026-01-01,Regular,Monitor,12,303.51,True
ORD21858,2025-02-24,Regular,Keyboard,15,48.38,False
ORD21859,2025-12-11,Premium,Mouse,20,31.13,False
ORD21860,2025-07-07,Premium,Laptop,13,998.89,False
ORD21861,2025-08-29,Premium,Mouse,8,32.46,False
ORD21862,2025-04-19,Premium,Laptop,12,999.62,True
ORD21863,2025-11-16,Regular,Monitor,19,299.29,False
ORD21864,2025-03-21,Corporate,Chair,12,146.34,True
ORD21865,2025-05-28,Corporate,Desk,20,196.1,False
ORD21866,2025-10-09,Corporate,Mouse,19,30.96,False
ORD21867,2025-06-05,Corporate,Monitor,11,295.98,True
ORD21868,2025-09-30,Premium,Monitor,3,296.11,True
ORD21869,2025-01-14,Regular,Monitor,10,303.33,False
ORD21870,2025-05-21,Regular,Laptop,7,996.71,False
ORD21871,2025-11-19,Premium,Desk,14,196.74,False
ORD21872,2025-11-04,Premium,Keyboard,4,53.47,True
ORD21873,2025-09-24,Regular,Mouse,14,26.58,False
ORD21874,2025-02-11,Regular,Desk,8,201.19,True
ORD21875,2025-04-20,Premium,Desk,5,,True
ORD21876,2025-07-24,Regular,Desk,17,204.54,True
ORD21877,2025-11-26,Corporate,Mouse,6,34.64,True
ORD21878,2025-11-19,Regular,Keyboard,2,46.35,False
ORD21879,2025-03-26,,Keyboard,9,46.08,False
ORD21880,2025-12-01,Premium,Chair,7,147.2,True
ORD21881,2025-08-16,Regular,Desk,1,203.38,False
ORD21882,2025-07-14,Premium,Desk,1,204.17,True
ORD21883,2025-06-12,Premium,Desk,8,199.36,True
ORD21884,2025-12-02,Corporate,Keyboard,12,54.03,False
ORD21885,2025-07-09,Corporate,Desk,15,198.32,False
