order_id,order_date,customer_type,product,quantity,unit_price,has_discount
ORD03018,2025-02-18,,Keyboard,6,51.42,False
ORD03019,2025-07-01,Corporate,Keyboard,3,54.65,False
ORD03020,2025-04-13,Corporate,Desk,18,197.32,True
ORD03021,2025-10-15,Premium,Monitor,13,300.1,False
ORD03022,2025-10-11,Premium,Desk,17,202.38,False
ORD03023,2025-01-28,Corporate,Monitor,1,296.66,False
ORD03024,2025-04-08,Premium,Keyboard,19,52.42,True
ORD03025,2025-03-07,Premium,Laptop,7,1001.41,False
ORD03026,2025-01-28,Premium,Monitor,14,303.4,True
ORD03027,2025-01-20,Regular,Chair,3,147.32,True
ORD03028,2025-06-04,Corporate,Desk,2,197.18,False
ORD03029,2025-12-28,Regular,Chair,13,152.7,False
ORD03030,2025-06-24,Corporate,Laptop,7,997.84,True
ORD03031,2025-12-02,Regular,Laptop,14,1002.17,False
ORD03032,2025-09-11,Premium,Mouse,10,25.66,False
ORD03033,2025-01-08,Regular,Chair,18,149.64,False
ORD03034,2025-05-25,Premium,Keyboard,20,51.96,True
ORD03035,2025-01-31,Corporate,Monitor,19,302.08,True
ORD03036,2025-12-27,Premium,Chair,4,147.75,False
ORD03037,2025-06-01,Premium,Keyboard,1,50.39,False
ORD03038,2025-11-13,Regular,Mouse,11,25.28,True
ORD03039,2025-11-08,Regular,Mouse,2,32.87,False
ORD03040,2025-04-23,Corporate,Keyboard,7,52.93,False
ORD03041,2025-05-31,Premium,Laptop,8,999.65,False
ORD03042,2025-07-05,Premium,Laptop,11,998.43,False
ORD03043,2025-08-10,Premium,Mouse,1,31.6,False
ORD03044,2025-05-30,Regular,Monitor,5,302.26,True
ORD03045,2025-10-28,Corporate,Chair,3,153.06,True
ORD03046,2025-05-25,Corporate,Desk,13,,True
ORD03047,2025-12-19,Regular,,13,153.46,False
ORD03048,2025-08-14,Premium,Desk,1,199.46,True
ORD03049,2025-11-20,Regular,Mouse,15,33.2,True
ORD03050,2025-01-01,Regular,Mouse,5,33.1,True
ORD03051,2025-10-10,,Keyboard,16,50.43,False
ORD03052,2025-03-08,Premium,Mouse,14,33.89,True
ORD03053,2025-06-15,Corporate,,15,297.06,False
ORD03054,2025-06-08,Regular,Laptop,19,996.57,True
ORD03055,2025-05-15,Premium,Laptop,6,995.75,True
ORD03056,2025-05-12,Premium,Keyboard,1,45.63,True
ORD03057,2025-04-26,Premium,Chair,8,153.75,True
ORD03058,2025-12-12,Premium,Keyboard,8,48.85,False
ORD03059,2025-12-14,,Keyboard,2,51.05,True
ORD03060,2025-08-13,Regular,Keyboard,15,48.89,False
ORD03061,2025-11-06,Premium,Laptop,12,1004.78,False
ORD03062,2025-12-22,Corporate,Mouse,18,31.0,True
ORD03063,2025-11-24,Regular,Monitor,8,297.25,True
ORD03064,2025-09-12,Premium,Chair,13,150.4,True
ORD03065,2025-08-03,Corporate,Laptop,19,999.63,False
ORD03066,2025-04-16,Regular,Keyboard,13,50.0,False
ORD03067,2025-02-19,Premium,Laptop,20,,True
ORD03068,2025-05-02,Premium,Mouse,15,34.68,True
ORD03069,2025-06-22,Regular,Desk,16,199.09,True
ORD03070,2025-08-10,Corporate,Keyboard,8,50.58,True
ORD03071,2025-08-22,Corporate,Chair,1,149.77,True
ORD03072,2025-02-23,Regular,Keyboard,2,53.92,False
ORD03073,2025-04-02,Corporate,Laptop,13,995.04,False
ORD03074,2025-12-06,Premium,Chair,2,145.86,False
ORD03075,2025-05-17,Regular,Mouse,14,31.48,True
ORD03076,2025-07-14,Premium,Mouse,2,28.47,False
ORD03077,2025-12-03,Corporate,Laptop,17,997.41,True
ORD03078,2025-12-21,Regular,Chair,20,150.2,False
ORD03079,2025-05-05,Corporate,Monitor,20,,False
ORD03080,2025-05-23,Premium,Laptop,6,1000.29,True
ORD03081,2025-06-16,Premium,Desk,9,198.36,False
ORD03082,2025-01-17,Corporate,Monitor,20,297.62,False
ORD03083,2025-10-25,Corporate,Keyboard,15,54.15,True
ORD03084,2025-07-29,Regular,Chair,19,148.23,True
ORD03085,2025-03-25,Regular,Monitor,2,304.83,True
ORD03086,2025-02-26,Regular,Laptop,9,1002.02,False
ORD03087,2025-10-19,Premium,Desk,13,202.3,False
ORD03088,2025-06-27,Regular,Monitor,16,,True
ORD03089,2025-07-09,Premium,Monitor,9,302.86,False
ORD03090,2025-12-29,Premium,Desk,19,203.78,False
ORD03091,2025-08-28,Premium,Desk,15,196.19,False
ORD03092,2025-02-01,Premium,Monitor,14,,False
ORD03093,2025-04-03,Corporate,Chair,6,148.55,False
ORD03094,2025-10-21,Corporate,Desk,12,199.71,False
ORD03095,2025-02-16,Premium,Monitor,9,297.57,True
ORD03096,2025-01-20,Regular,Keyboard,2,46.6,True
ORD03097,2025-11-01,Corporate,Monitor,12,296.06,True
ORD03098,2025-03-13,Premium,Keyboard,2,46.68,False
ORD03099,2025-03-18,Regular,Keyboard,20,52.61,False
ORD03100,2025-01-17,Regular,Desk,17,199.61,True
ORD03101,2025-10-14,Corporate,Monitor,14,303.98,True
ORD03102,2025-10-22,Regular,Keyboard,10,52.18,False
ORD03103,2025-05-10,Regular,Mouse,9,30.93,True
ORD03104,2025-08-04,Corporate,Laptop,8,997.57,False
ORD03105,2025-03-24,Premium,Mouse,18,33.78,True
ORD03106,2025-06-25,Premium,Keyboard,6,46.61,True
ORD03107,2025-07-01,Regular,Laptop,11,998.77,True
ORD03108,2025-02-13,Regular,Keyboard,18,50.69,False
ORD03109,2025-10-05,,Monitor,12,296.25,True
ORD03110,2025-07-16,Regular,Laptop,5,1002.73,False
ORD03111,2025-07-14,Corporate,Mouse,9,,True
ORD03112,2025-11-12,Premium,Monitor,19,298.54,False
ORD03113,2025-07-22,Corporate,Desk,11,202.59,True
ORD03114,2025-07-09,Premium,Keyboard,8,51.44,True
ORD03115,2025-05-20,Regular,Mouse,13,29.74,False
ORD03116,2025-03-05,Regular,Keyboard,12,52.63,True
ORD03117,2025-11-17,,Keyboard,20,49.65,True
ORD03118,2025-07-21,Regular,Monitor,20,295.94,True
ORD03119,2025-03-21,Premium,Mouse,14,25.57,False
ORD03120,2025-07-07,Regular,Mouse,9,28.62,False
ORD03121,2025-02-28,Corporate,Keyboard,2,52.56,True
ORD03122,2025-11-24,Regular,Mouse,18,33.56,False
ORD03123,2025-09-05,Premium,Mouse,14,,True
ORD03124,2025-06-07,Corporate,Chair,11,154.43,True
ORD03125,2025-06-27,Premium,Desk,6,197.63,False
ORD03126,2025-11-04,Premium,Chair,13,145.84,True
ORD03127,2025-07-01,Premium,Monitor,20,295.08,True
ORD03128,2025-01-30,Regular,Mouse,10,,True
ORD03129,2025-09-21,Regular,Desk,19,,True
ORD03130,2025-10-10,Corporate,Laptop,11,999.61,False
ORD03131,2025-05-22,Regular,Chair,9,149.99,True
ORD03132,2025-07-01,Regular,Desk,6,195.02,True
ORD03133,2025-06-30,,Laptop,14,996.68,False
ORD03134,2025-08-07,Regular,Keyboard,8,48.93,False
ORD03135,2025-07-24,,Monitor,5,300.63,True
ORD03136,2025-12-29,Corporate,Chair,17,151.53,True
ORD03137,2025-05-08,Regular,Keyboard,18,51.33,True
ORD03138,2025-10-11,Premium,Keyboard,2,49.53,False
ORD03139,2025-09-04,Corporate,Monitor,5,304.21,True
ORD03140,2025-10-14,Regular,Desk,2,202.21,True
ORD03141,2025-10-27,Regular,Desk,14,203.71,True
ORD03142,2025-03-08,Premium,Monitor,4,300.1,True
ORD03143,2025-03-18,Premium,Laptop,15,996.21,False
ORD03144,2025-02-17,Corporate,Monitor,5,,True
ORD03145,2025-09-18,,Laptop,7,998.59,False
ORD03146,2025-06-25,Regular,Chair,8,145.8,False
ORD03147,2025-04-15,Premium,Mouse,18,,True
ORD03148,2025-09-24,Premium,Chair,13,153.36,True
ORD03149,2025-05-09,Regular,Monitor,1,295.66,False
ORD03150,2025-12-15,Corporate,Chair,17,151.93,False
ORD03151,2025-10-08,Premium,Laptop,14,999.12,True
ORD03152,2025-03-21,Corporate,Desk,3,,True
ORD03153,2025-04-18,Regular,Monitor,13,298.16,True
ORD03154,2025-03-17,Premium,Desk,8,195.85,False
ORD03155,2025-03-08,Corporate,Chair,17,153.44,False
ORD03156,2025-01-06,Corporate,Monitor,2,298.73,True
ORD03157,2025-10-01,Premium,Chair,11,151.15,False
ORD03158,2025-04-13,Premium,Desk,2,204.01,True
ORD03159,2025-10-25,Premium,Mouse,12,28.14,False
ORD03160,2025-01-24,Corporate,Desk,19,200.71,False
ORD03161,2025-09-23,Corporate,Laptop,19,998.78,True
ORD03162,2025-08-02,Corporate,Keyboard,18,49.79,False
ORD03163,2025-04-18,Premium,Monitor,1,298.26,False
ORD03164,2025-11-22,Regular,Desk,2,202.81,False
ORD03165,2025-02-05,Premium,Monitor,8,296.33,True
ORD03166,2025-02-11,Regular,Monitor,11,295.22,True
ORD03167,2025-10-22,Regular,Monitor,4,302.21,False
ORD03168,2025-01-20,Regular,Monitor,19,302.22,True
ORD03169,2025-01-12,,Monitor,3,295.07,True
ORD03170,2025-12-02,Corporate,Monitor,3,297.27,True
ORD03171,2025-07-18,Regular,Monitor,13,298.23,False
ORD03172,2025-07-03,Regular,Chair,10,149.33,False
ORD03173,2025-11-16,Regular,Desk,4,198.0,True
ORD03174,2025-03-14,Corporate,Chair,2,,False
ORD03175,2025-04-11,Corporate,Desk,13,201.98,False
ORD03176,2025-05-11,Regular,Desk,20,201.97,False
ORD03177,2025-08-11,Corporate,Keyboard,10,46.82,True
ORD03178,2025-08-03,Regular,Monitor,15,304.58,False
ORD03179,2025-05-27,Corporate,Monitor,17,300.96,False
ORD03180,2025-07-07,Regular,Desk,15,198.62,True
ORD03181,2025-10-30,Premium,Desk,2,204.45,True
ORD03182,2025-07-27,Premium,Chair,12,146.24,True
ORD03183,2025-02-05,Regular,Desk,20,204.79,False
ORD03184,2025-11-23,,Desk,7,201.94,True
ORD03185,2025-07-10,Corporate,Keyboard,15,50.68,True
ORD03186,2025-05-21,Regular,Keyboard,11,45.74,False
ORD03187,2025-09-26,Corporate,Monitor,12,295.44,False
ORD03188,2025-07-30,Premium,Chair,19,148.68,True
ORD03189,2025-09-19,Premium,Desk,13,202.1,True
ORD03190,2025-05-24,Regular,Keyboard,12,54.49,True
ORD03191,2025-09-19,Corporate,Keyboard,12,47.01,False
ORD03192,2025-10-01,Regular,Desk,12,200.96,True
ORD03193,2025-08-23,Regular,Keyboard,8,46.03,True
ORD03194,2025-06-05,Premium,Chair,11,145.56,True
ORD03195,2025-12-01,Premium,Mouse,2,25.3,False
ORD03196,2025-11-11,Premium,,16,146.33,False
ORD03197,2025-12-01,Regular,Mouse,19,30.57,False
ORD03198,2025-02-22,Premium,Mouse,8,29.99,True
ORD03199,2025-02-15,Premium,Laptop,20,997.95,True
ORD03200,2025-05-18,Corporate,Keyboard,16,50.25,False
ORD03201,2025-06-11,Premium,Mouse,1,34.64,False
ORD03202,2025-08-12,Corporate,Monitor,16,297.79,False
ORD03203,2025-11-08,Premium,Desk,14,198.34,False
ORD03204,2025-12-27,Regular,Keyboard,4,,False
ORD03205,2025-07-20,Premium,Keyboard,5,46.6,True
ORD03206,2025-04-18,Premium,Chair,7,154.21,True
ORD03207,2025-08-17,Premium,Laptop,10,998.92,False
ORD03208,2025-02-02,Regular,Chair,15,149.32,True
ORD03209,2025-05-26,Regular,Monitor,9,299.49,True
ORD03210,2025-08-16,Regular,Mouse,7,28.04,True
ORD03211,2025-12-04,Corporate,Mouse,11,31.79,True
ORD03212,2025-12-29,Premium,Desk,18,201.91,False
ORD03213,2025-11-08,Corporate,Chair,5,148.4,True
ORD03214,2025-04-11,Regular,Laptop,14,1004.44,False
ORD03215,2025-04-26,Premium,Keyboard,3,53.1,False
ORD03216,2025-05-25,Corporate,Chair,16,145.3,True
ORD03217,2025-02-01,Premium,Mouse,14,28.54,False
ORD03218,2025-09-04,Regular,Chair,16,148.85,True
ORD03219,2025-07-22,Regular,Laptop,20,997.08,False
ORD03220,2025-12-09,Premium,Laptop,18,997.37,True
ORD03221,2025-11-24,Premium,Mouse,3,25.72,False
ORD03222,2025-01-24,,Chair,18,151.54,False
ORD03223,2025-06-16,Regular,Desk,5,204.38,False
ORD03224,2025-02-26,Corporate,Desk,17,198.34,True
ORD03225,2025-09-09,Corporate,Mouse,12,26.53,False
ORD03226,2025-06-14,Premium,Monitor,15,300.23,False
ORD03227,2025-08-30,Premium,Desk,15,202.19,True
ORD03228,2025-11-08,Corporate,Laptop,11,1003.71,False
ORD03229,2025-04-27,Premium,Monitor,15,304.28,False
ORD03230,2025-12-09,Corporate,Laptop,7,1003.91,False
ORD03231,2025-08-01,Corporate,Laptop,13,1004.16,True
ORD03232,2025-07-15,Premium,Keyboard,3,,True
ORD03233,2025-02-09,Premium,Keyboard,3,44.99,True
ORD03234,2025-10-08,,Laptop,3,1002.01,False
ORD03235,2025-01-12,Regular,Laptop,7,999.44,True
ORD03236,2025-05-23,Corporate,Desk,2,197.18,False
ORD03237,2025-07-02,Corporate,Keyboard,2,50.42,False
ORD03238,2025-03-22,Regular,Keyboard,3,49.29,False
ORD03239,2025-06-04,Corporate,Mouse,14,25.27,False
ORD03240,2025-07-29,Regular,Chair,14,151.03,False
ORD03241,2025-10-09,Premium,Mouse,9,26.31,True
ORD03242,2025-11-21,Corporate,Desk,7,195.6,False
ORD03243,2025-03-08,Corporate,Desk,6,195.89,False
ORD03244,2025-04-16,Regular,Keyboard,18,52.67,False
ORD03245,2025-04-30,Corporate,Monitor,8,303.6,False
ORD03246,2025-08-20,Premium,Monitor,5,300.38,False
ORD03247,2025-07-01,Corporate,Keyboard,13,52.76,False
ORD03248,2025-02-20,Premium,Monitor,5,301.09,False
ORD03249,2025-07-25,Regular,Mouse,14,34.9,False
ORD03250,2025-10-01,Corporate,Keyboard,9,,True
ORD03251,2025-10-08,Corporate,Mouse,5,29.44,True
ORD03252,2025-09-10,Corporate,Laptop,8,998.52,True
ORD03253,2025-11-02,Regular,Mouse,3,33.27,True
ORD03254,2025-12-07,Premium,Laptop,16,1001.37,True
ORD03255,2025-09-05,Regular,Monitor,4,297.49,False
ORD03256,2025-04-29,Regular,Keyboard,9,47.2,False
ORD03257,2025-11-30,Corporate,Desk,12,203.09,False
ORD03258,2025-03-08,Regular,Chair,10,153.98,False
ORD03259,2025-10-07,Regular,Keyboard,17,49.59,False
ORD03260,2025-09-09,Corporate,Laptop,20,999.39,False
ORD03261,2025-04-07,Regular,Mouse,3,27.6,True
ORD03262,2025-01-14,Premium,Desk,1,196.13,False
ORD03263,2025-06-15,Corporate,Chair,17,153.55,True
ORD03264,2025-04-15,Regular,Laptop,11,999.51,True
ORD03265,2025-09-05,,Monitor,4,299.59,True
ORD03266,2025-08-28,Corporate,Chair,13,154.27,False
ORD03267,2025-05-18,Corporate,Mouse,12,28.46,True
ORD03268,2025-05-24,Corporate,Monitor,2,298.25,False
ORD03269,2025-10-03,Regular,Laptop,1,1003.52,True
ORD03270,2025-01-29,Premium,Chair,14,146.4,False
ORD03271,2025-09-21,Corporate,Monitor,11,302.0,False
ORD03272,2025-01-19,Premium,Chair,10,148.2,True
ORD03273,2025-02-23,Corporate,Mouse,4,34.3,False
ORD03274,2025-07-13,Corporate,Laptop,1,1001.57,False
ORD03275,2025-06-04,Regular,Monitor,8,297.19,True
ORD03276,2025-07-02,,Desk,15,201.62,True
ORD03277,2025-07-01,Regular,Keyboard,8,45.28,True
ORD03278,2025-09-18,Premium,Chair,18,145.41,False
ORD03279,2025-04-11,,Mouse,3,29.45,True
ORD03280,2025-05-11,Regular,Mouse,10,30.71,False
ORD03281,2025-09-21,Premium,Keyboard,13,49.29,False
ORD03282,2025-08-20,Corporate,Keyboard,18,47.68,False
ORD03283,2025-10-09,Premium,Laptop,14,998.7,False
ORD03284,2025-02-08,Corporate,Mouse,2,31.08,True
ORD03285,2025-11-07,,Desk,8,199.59,True
ORD03286,2025-10-10,Regular,Laptop,6,999.89,True
ORD03287,2025-02-17,Regular,Desk,5,200.47,False
ORD03288,2025-09-06,Premium,Desk,14,204.27,True
ORD03289,2025-12-13,,Keyboard,7,49.01,True
ORD03290,2025-06-12,Regular,Desk,8,,True
ORD03291,2025-10-25,,Monitor,18,,True
ORD03292,2025-03-09,Corporate,Laptop,13,1000.36,False
ORD03293,2025-06-14,Regular,Desk,2,195.12,False
ORD03294,2025-07-08,Premium,Desk,13,199.56,False
ORD03295,2025-04-24,Corporate,Chair,12,147.87,False
ORD03296,2025-02-13,Premium,Desk,16,200.2,True
ORD03297,2025-12-16,Regular,Mouse,9,28.59,True
ORD03298,2025-02-12,Corporate,,14,1001.43,False
ORD03299,2025-04-04,Corporate,Desk,10,201.73,True
ORD03300,2025-06-12,Regular,Mouse,3,,True
ORD03301,2025-03-20,Premium,Keyboard,8,,True
ORD03302,2025-06-05,Premium,Desk,11,195.18,False
ORD03303,2025-08-10,Corporate,Monitor,14,300.81,False
ORD03304,2025-11-14,Premium,Chair,2,150.05,True
ORD03305,2025-03-08,Regular,Chair,4,146.34,True
ORD03306,2025-06-06,Regular,Mouse,3,33.77,True
ORD03307,2025-07-08,Corporate,Laptop,6,998.22,True
ORD03308,2025-01-19,Premium,Keyboard,20,52.44,False
ORD03309,2025-05-15,Corporate,Mouse,13,28.01,False
ORD03310,2025-08-30,Premium,Mouse,16,30.06,False
ORD03311,2025-05-18,Regular,Desk,1,201.56,True
ORD03312,2025-07-31,Corporate,Mouse,6,29.11,True
ORD03313,2025-07-19,Corporate,Chair,20,149.87,True
ORD03314,2025-08-17,Premium,Mouse,17,25.45,False
ORD03315,2025-11-22,Premium,Mouse,11,33.86,True
ORD03316,2025-01-06,,Keyboard,16,49.08,False
ORD03317,2025-10-13,Regular,Chair,9,149.54,False
ORD03318,2025-09-09,Corporate,Mouse,11,33.25,True
ORD03319,2025-07-12,Premium,Desk,2,204.45,False
ORD03320,2025-07-08,Premium,Monitor,16,300.15,False
ORD03321,2025-05-30,Regular,Desk,4,199.2,False
ORD03322,2025-02-14,Premium,Mouse,1,26.49,False
ORD03323,2025-06-24,Regular,Laptop,4,1000.95,True
ORD03324,2025-10-18,Corporate,Mouse,3,34.22,False
ORD03325,2025-06-28,Premium,Chair,15,154.26,True
ORD03326,2025-09-15,Premium,Mouse,14,29.88,True
ORD03327,2025-10-21,Premium,Keyboard,2,50.01,True
ORD03328,2025-04-23,Regular,Desk,14,195.5,False
ORD03329,2025-02-02,Premium,Desk,6,204.31,True
ORD03330,2025-08-08,Regular,Keyboard,6,46.94,False
ORD03331,2025-06-02,Regular,Laptop,5,997.44,True
ORD03332,2025-04-18,Premium,Desk,2,196.09,False
ORD03333,2025-06-12,Premium,Monitor,4,299.0,False
ORD03334,2025-06-27,Regular,Monitor,4,296.1,True
ORD03335,2025-10-16,Corporate,Mouse,12,31.63,False
ORD03336,2025-06-28,Regular,Chair,12,149.34,False
ORD03337,2025-07-05,Regular,Mouse,15,25.99,True
ORD03338,2025-08-02,Regular,Chair,18,153.5,True
ORD03339,2025-10-06,Regular,Desk,10,196.08,True
ORD03340,2025-08-22,Regular,Monitor,1,296.22,True
ORD03341,2025-10-12,Premium,Desk,14,204.77,False
ORD03342,2025-07-28,Corporate,Chair,5,154.54,True
ORD03343,2025-02-15,Regular,Chair,3,148.72,True
ORD03344,2025-06-29,Regular,Chair,7,149.16,False
ORD03345,2025-12-27,Corporate,Desk,11,200.56,True
ORD03346,2025-07-11,Regular,Mouse,9,34.91,False
ORD03347,2025-04-15,Corporate,Keyboard,8,50.41,True
ORD03348,2025-12-04,Regular,Keyboard,7,47.13,True
ORD03349,2025-04-12,Premium,Keyboard,9,51.48,False
ORD03350,2025-11-29,Regular,Laptop,12,995.97,False
ORD03351,2025-07-30,Regular,Desk,1,196.43,True
ORD03352,2025-09-17,Corporate,Desk,4,204.98,False
ORD03353,2025-10-12,Premium,Desk,1,203.71,True
ORD03354,2025-12-19,Corporate,Monitor,7,296.59,True
ORD03355,2025-09-11,Premium,Laptop,16,1004.33,False
ORD03356,2025-02-12,Regular,Laptop,8,998.97,False
ORD03357,2025-03-29,Corporate,Chair,18,,False
ORD03358,2025-04-10,Premium,Chair,11,154.62,False
ORD03359,2025-03-02,Premium,Monitor,4,299.59,False
ORD03360,2025-04-26,Corporate,Mouse,13,26.49,True
ORD03361,2025-09-02,Regular,Laptop,12,1000.17,False
ORD03362,2025-08-29,Regular,Chair,3,147.55,True
ORD03363,2025-12-18,Premium,Monitor,19,304.26,True
ORD03364,2025-05-22,Corporate,Laptop,6,1004.27,False
ORD03365,2025-06-14,Regular,Chair,1,146.22,True
ORD03366,2025-08-19,Regular,Chair,8,152.96,True
ORD03367,2025-01-09,Regular,Mouse,8,30.87,False
ORD03368,2025-02-13,Regular,Desk,1,197.77,True
ORD03369,2025-11-24,Regular,Laptop,6,1001.01,False
ORD03370,2025-03-02,Regular,Keyboard,19,52.96,True
ORD03371,2025-11-08,Regular,Mouse,1,31.61,True
ORD03372,2025-06-28,Corporate,Desk,5,200.07,False
ORD03373,2025-07-11,Regular,Chair,6,154.49,False
ORD03374,2026-01-01,Corporate,Mouse,6,25.88,True
ORD03375,2025-10-29,Premium,Desk,19,199.94,True
ORD03376,2025-03-28,Premium,Monitor,13,304.61,True
ORD03377,2025-08-02,Corporate,Desk,10,204.03,True
ORD03378,2025-01-23,Corporate,Laptop,10,995.46,False
ORD03379,2025-11-19,Corporate,Mouse,18,25.83,False
ORD03380,2025-02-16,Corporate,Monitor,16,301.86,False
ORD03381,2025-05-21,Premium,Desk,3,203.9,False
ORD03382,2025-04-06,Premium,Desk,8,197.2,True
ORD03383,2025-03-09,Corporate,Chair,7,150.97,False
ORD03384,2025-12-22,Regular,Monitor,13,297.14,False
ORD03385,2025-11-13,Corporate,Desk,18,202.65,True
ORD03386,2025-09-28,Premium,Laptop,9,1001.07,False
ORD03387,2025-05-25,Premium,Chair,4,152.09,False
ORD03388,2025-02-02,Premium,Chair,2,147.91,False
ORD03389,2025-06-14,Corporate,Keyboard,19,51.08,False
ORD03390,2025-10-16,Premium,Chair,6,149.73,True
ORD03391,2025-03-04,Corporate,Mouse,12,27.93,False
ORD03392,2025-06-29,Corporate,Chair,9,146.82,True
ORD03393,2025-05-29,,Mouse,15,29.88,True
ORD03394,2025-05-10,Premium,Desk,7,204.34,False
ORD03395,2025-08-23,Corporate,Monitor,7,304.33,False
ORD03396,2025-06-24,Premium,,12,153.93,False
ORD03397,2025-01-09,Regular,Mouse,8,27.21,True
ORD03398,2025-03-13,Corporate,Desk,15,200.04,False
ORD03399,2025-07-22,Corporate,Monitor,8,297.92,False
ORD03400,2025-01-30,Corporate,Laptop,7,,True
ORD03401,2025-02-22,Premium,Chair,1,146.93,False
ORD03402,2025-12-25,Corporate,Desk,20,204.1,False
ORD03403,2025-09-22,Premium,Monitor,3,302.18,True
ORD03404,2025-10-24,,Monitor,15,304.68,False
ORD03405,2025-03-11,,Monitor,14,,False
ORD03406,2025-11-17,Corporate,Chair,1,152.4,False
ORD03407,2025-10-09,Premium,Mouse,9,,True
ORD03408,2025-08-28,Premium,Chair,5,149.16,False
ORD03409,2025-04-26,Premium,Keyboard,10,,False
ORD03410,2025-04-10,Premium,Keyboard,18,,False
ORD03411,2025-10-13,Premium,Desk,14,195.42,True
ORD03412,2025-05-24,Regular,,1,149.62,False
ORD03413,2025-03-24,,Keyboard,2,46.67,True
ORD03414,2025-03-07,Premium,Monitor,7,297.13,True
ORD03415,2025-07-13,Regular,Mouse,13,31.29,True
ORD03416,2025-12-04,Premium,Keyboard,15,52.9,False
ORD03417,2025-10-23,Premium,Keyboard,19,49.59,True
ORD03418,2025-06-03,Regular,Laptop,7,997.13,True
ORD03419,2025-05-14,Regular,Chair,5,145.89,False
ORD03420,2025-06-21,Corporate,Laptop,7,1001.97,True
ORD03421,2025-04-16,Premium,Mouse,1,30.35,True
ORD03422,2025-05-13,Regular,Chair,7,154.02,True
ORD03423,2025-12-13,Regular,Mouse,15,29.83,False
ORD03424,2025-10-29,Premium,Keyboard,7,50.02,False
ORD03425,2025-04-18,Corporate,Keyboard,4,53.69,False
ORD03426,2025-08-29,Regular,Desk,17,203.36,False
ORD03427,2025-09-17,,Mouse,3,33.52,True
ORD03428,2025-05-31,Regular,Keyboard,17,51.17,True
ORD03429,2025-03-28,Corporate,Mouse,4,34.2,True
ORD03430,2025-11-29,Corporate,Mouse,15,34.72,True
ORD03431,2025-11-28,Premium,Monitor,20,301.88,True
ORD03432,2025-02-17,Corporate,Desk,6,201.6,False
ORD03433,2025-08-10,Premium,Chair,4,145.07,True
ORD03434,2025-11-14,Premium,Desk,10,199.61,False
ORD03435,2025-01-26,Premium,Laptop,16,999.22,True
ORD03436,2025-03-24,Premium,Laptop,10,995.34,False
ORD03437,2025-09-30,Premium,Mouse,1,31.34,True
ORD03438,2025-09-03,Regular,Laptop,20,1003.25,True
ORD03439,2025-01-18,Corporate,Mouse,19,31.44,False
ORD03440,2025-05-17,Premium,Monitor,14,296.11,True
ORD03441,2025-02-06,Corporate,Monitor,5,,True
ORD03442,2025-04-26,Corporate,Desk,17,198.97,True
ORD03443,2025-01-30,,Desk,10,198.31,False
ORD03444,2025-01-12,Premium,Keyboard,20,46.7,False
ORD03445,2025-04-20,,Laptop,17,995.39,False
ORD03446,2025-03-07,Corporate,Monitor,20,298.15,False
ORD03447,2025-12-05,Regular,Chair,18,,True
ORD03448,2025-01-21,Premium,Chair,17,145.12,False
ORD03449,2025-01-27,Regular,Keyboard,20,46.28,True
ORD03450,2025-06-10,Premium,Keyboard,11,,True
ORD03451,2025-04-05,Corporate,Monitor,1,302.99,True
ORD03452,2025-02-27,Corporate,Monitor,3,296.42,False
ORD03453,2025-01-07,Premium,Chair,6,154.71,True
ORD03454,2025-06-19,Corporate,Mouse,20,27.8,False
ORD03455,2025-10-25,Premium,Monitor,16,,True
ORD03456,2025-01-03,Corporate,Keyboard,4,47.51,True
ORD03457,2025-10-07,,Keyboard,12,45.52,True
ORD03458,2025-01-24,Regular,Laptop,9,1001.16,False
ORD03459,2025-06-21,Premium,Keyboard,19,52.7,False
ORD03460,2025-01-17,Regular,Desk,4,195.6,False
ORD03461,2025-03-13,Corporate,Desk,10,200.74,False
ORD03462,2025-04-27,Premium,Chair,2,152.43,True
ORD03463,2025-05-25,Premium,Chair,19,145.9,True
ORD03464,2025-01-05,Regular,Desk,17,196.54,True
ORD03465,2025-10-11,Premium,Keyboard,14,46.62,True
ORD03466,2025-08-08,Corporate,Chair,4,148.37,False
ORD03467,2025-04-26,Premium,Mouse,16,25.74,True
ORD03468,2025-06-18,Regular,Mouse,1,32.81,True
ORD03469,2025-11-21,Regular,Chair,10,153.19,True
ORD03470,2025-02-12,Premium,Keyboard,3,45.17,True
ORD03471,2025-07-16,Corporate,Desk,8,204.72,True
ORD03472,2025-02-09,Regular,Desk,13,200.72,True
ORD03473,2025-06-15,Premium,Laptop,19,1003.44,False
ORD03474,2025-10-14,Premium,Keyboard,20,51.65,True
ORD03475,2025-05-08,Corporate,Monitor,2,302.2,False
ORD03476,2025-03-08,Corporate,Mouse,7,31.01,False
ORD03477,2025-03-25,Premium,Desk,20,200.2,True
ORD03478,2025-06-21,,Laptop,2,1004.88,False
ORD03479,2025-04-10,Premium,Mouse,14,33.44,True
ORD03480,2025-12-01,Regular,Laptop,7,999.46,False
ORD03481,2025-07-07,Corporate,Keyboard,2,53.04,True
ORD03482,2025-01-05,Corporate,Monitor,20,303.7,False
ORD03483,2025-01-21,Regular,Chair,10,,False
ORD03484,2025-07-31,Corporate,Keyboard,17,52.9,False
ORD03485,2025-02-07,Regular,Mouse,2,28.34,False
ORD03486,2025-11-30,,,19,201.67,False
